"Id","SalePrice"
1,210131.121453608
2,170218.264596865
3,216902.052527519
4,183443.670242188
5,253607.626243988
6,151816.294831153
7,208705.662280153
8,243985.776823166
9,215832.958147428
10,126425.303303985
11,123128.92896537
12,292144.206834753
13,111725.255577729
14,190887.422611964
15,142105.354211991
16,106557.966073954
17,119921.645825096
18,173247.365340457
19,129721.677642599
20,149767.197269312
21,296776.949148482
22,129187.130452554
23,217703.873312588
24,124910.752932188
25,124910.752932188
26,200331.089636104
27,110656.161197638
28,209596.574263562
29,173020.000036298
30,76801.5058280791
31,147807.190905811
32,139878.074253467
33,167723.711043319
34,181929.119870392
35,196856.532900807
36,303547.880222394
37,128207.127270803
38,146025.366938992
39,124643.479337166
40,160418.232779361
41,175741.918894004
42,148787.194087561
43,109230.702024182
44,114041.626734593
45,132928.960782873
46,213872.951783927
47,221931.067925476
48,205320.196743197
49,187145.592281644
50,115556.177106389
51,188749.233851781
52,135245.331939738
53,103172.500536998
54,167268.980435
55,151638.112434471
56,184740.129926439
57,212714.766205495
58,211022.033437017
59,347469.841004479
60,99965.2173967244
61,133641.690369601
62,129454.404047577
63,179840.114017687
64,210131.121453608
65,238996.669716073
66,278107.705787747
67,254409.447029057
68,189551.05463685
69,97025.2078514732
70,261536.742896332
71,255834.906202512
72,105756.145288886
73,210843.851040335
74,127227.124089053
75,200776.545627809
76,118496.186651641
77,115288.903511367
78,144956.272558901
79,215298.410957382
80,140056.256650149
81,248618.519136895
82,176900.104472436
83,197034.715297489
84,125356.208923893
85,189105.598645145
86,273118.598680655
87,196767.441702466
88,166832.799059909
89,166427.251359068
90,118674.369048322
91,123128.92896537
92,140501.712641854
93,116357.997891458
94,261893.107689696
95,216902.052527519
96,188749.233851781
97,199261.995256013
98,116001.633098094
99,104865.233305476
100,139610.800658444
101,201222.001619513
102,212091.127817108
103,194540.161743943
104,167010.981456591
105,192441.881274624
106,235254.839385754
107,123752.567353756
108,100767.038181793
109,192936.520173806
110,222069.342031294
111,223049.345213044
112,185185.585918144
113,297975.043017778
114,259042.189342786
115,264476.752441583
116,187680.13947169
117,127761.671279099
118,130701.68082435
119,372148.10294492
120,187501.957075008
121,118496.186651641
122,130523.498427668
123,126692.576899007
124,164605.519101386
125,199083.812859331
126,97648.8462398598
127,143134.540301218
128,105310.689297181
129,150569.01805438
130,124287.114543802
131,249954.887112009
132,240778.493682892
133,148698.10288922
134,173247.365340457
135,211111.124635358
136,207636.567900061
137,165941.8870765
138,259625.919440309
139,222782.071618022
140,214942.046164019
141,107448.878057364
142,212269.31021379
143,181176.481992801
144,191511.061000351
145,211734.763023745
146,210042.030255267
147,108428.881239114
148,239085.760914414
149,126692.576899007
150,150212.653261016
151,116803.453883163
152,210131.121453608
153,235343.930584095
154,142016.26301365
155,137383.520699921
156,128118.036072462
157,123128.92896537
158,233116.650625571
159,231245.735460411
160,277127.702605997
161,167545.528646637
162,295480.489464231
163,195074.708933988
164,109052.519627501
165,201756.548809559
166,178503.746042573
167,196807.34999333
168,223000.162305567
169,211022.033437017
170,209863.847858585
171,153598.118797972
172,178009.107143391
173,215209.319759041
174,151816.294831153
175,204874.740751492
176,250043.97831035
177,241313.040872938
178,228840.273105206
179,256814.909384262
180,116714.362684822
181,193649.249760533
182,191016.422101168
183,149856.288467653
184,243273.047236439
185,142016.26301365
186,379226.215904718
187,166209.160671523
188,205320.196743197
189,112210.619860297
190,172396.361647911
191,300736.870166347
192,162239.965037044
193,185274.677116484
194,210042.030255267
195,107448.878057364
196,187501.957075008
197,211556.580627063
198,335036.98152761
199,229058.363792751
200,210398.395048631
201,157656.405630792
202,171732.814968661
203,174494.64211723
204,106023.418883909
205,144867.18136056
206,186254.680298235
207,181572.755077028
208,128474.400865826
209,241491.22326962
210,127761.671279099
211,107448.878057364
212,165763.704679818
213,222782.071618022
214,118674.369048322
215,154489.030781382
216,140590.803840195
217,185720.133108189
218,148787.194087561
219,204558.284248992
220,168970.987820092
221,191243.787405328
222,259754.918929513
223,196054.712115739
224,107448.878057364
225,270891.318722131
226,173781.912530503
227,282294.992109772
228,118407.0954533
229,111725.255577729
230,196321.985710762
231,136848.973509875
232,306705.98045519
233,118407.0954533
234,110121.614007592
235,232403.921038844
236,118407.0954533
237,183760.126744688
238,213160.2221972
239,208705.662280153
240,162952.694623771
241,197301.988892512
242,107627.060454045
243,158765.408301747
244,138898.071071717
245,245767.600789985
246,224563.895584841
247,229553.002691933
248,152974.480409586
249,206389.291123288
250,248796.701533577
251,146827.187724061
252,202558.369594628
253,203894.737569742
254,173781.912530503
255,147539.917310788
256,261893.107689696
257,211734.763023745
258,200687.454429468
259,217436.599717565
260,109052.519627501
261,153598.118797972
262,287105.916820183
263,138452.615080012
